# q,<w**1.0>/wp(0)**1.0
1.959999999999999964e+00,2.046829981017228572e+00
1.969999999999999973e+00,2.067629009215736335e+00
1.979999999999999982e+00,2.088533607350030685e+00
1.989999999999999991e+00,2.109543858938048633e+00
2.000000000000000000e+00,2.130659847206205715e+00
2.009999999999999787e+00,2.151881654878406547e+00
2.020000000000000018e+00,2.173209364167414837e+00
2.029999999999999805e+00,2.194643056641597756e+00
2.040000000000000036e+00,2.216182813044112354e+00
2.049999999999999822e+00,2.237828713283628979e+00
2.059999999999999609e+00,2.259580813781792763e+00
2.069999999999999840e+00,2.281439237291634559e+00
2.079999999999999627e+00,2.303404038178743729e+00
2.089999999999999858e+00,2.325475291940878986e+00
2.099999999999999645e+00,2.347653049401987158e+00
2.109999999999999876e+00,2.369937429818030239e+00
2.119999999999999662e+00,2.392328481378623195e+00
2.129999999999999893e+00,2.414826249678940329e+00
2.139999999999999680e+00,2.437430850759138234e+00
2.149999999999999911e+00,2.460142327110864446e+00
2.159999999999999698e+00,2.482960718730086835e+00
2.169999999999999929e+00,2.505886137599998786e+00
2.179999999999999716e+00,2.528918595130012381e+00
2.189999999999999947e+00,2.552058200358216844e+00
2.199999999999999734e+00,2.575304959897125379e+00
2.209999999999999964e+00,2.598658953896119783e+00
2.219999999999999751e+00,2.622120261604782510e+00
2.229999999999999982e+00,2.645688881941303805e+00
2.239999999999999769e+00,2.669364916254120423e+00
2.250000000000000000e+00,2.693148358359963357e+00
2.259999999999999787e+00,2.717039279152337450e+00
2.270000000000000018e+00,2.741037721084245149e+00
2.279999999999999805e+00,2.765143751939894035e+00
2.290000000000000036e+00,2.789357354896785157e+00
2.299999999999999822e+00,2.813678593155884311e+00
2.310000000000000053e+00,2.838107500349281054e+00
2.319999999999999840e+00,2.862644136490914093e+00
2.329999999999999627e+00,2.887288474129414695e+00
2.339999999999999858e+00,2.912040568567705101e+00
2.349999999999999645e+00,2.936900444792747589e+00
2.359999999999999876e+00,2.961868125579219857e+00
2.369999999999999662e+00,2.986943631632067220e+00
2.379999999999999893e+00,3.012126981474903875e+00
2.389999999999999680e+00,3.037418191639991161e+00
2.399999999999999911e+00,3.062817276526221377e+00
2.409999999999999698e+00,3.088324248558967255e+00
2.419999999999999929e+00,3.113939118119491312e+00
2.429999999999999716e+00,3.139661893739902787e+00
2.439999999999999947e+00,3.165492581901109492e+00
2.449999999999999734e+00,3.191431187304312633e+00
2.459999999999999964e+00,3.217477712808193058e+00
2.469999999999999751e+00,3.243632159445014818e+00
2.479999999999999982e+00,3.269894526504993237e+00
