# q,S(q)
2.739999999999998881e+00,1.211230303739940117e+00
2.749999999999998668e+00,1.208819954524232410e+00
2.759999999999998899e+00,1.206430486503300203e+00
2.769999999999998685e+00,1.204062539591159275e+00
2.779999999999998916e+00,1.201716721647358987e+00
2.789999999999998703e+00,1.199393529750081955e+00
2.799999999999998934e+00,1.197093449692633538e+00
2.809999999999998721e+00,1.194816864451838212e+00
2.819999999999998952e+00,1.192564153045130970e+00
2.829999999999998739e+00,1.190335598562021868e+00
2.839999999999998526e+00,1.188131486979512097e+00
2.849999999999998757e+00,1.185952014708835156e+00
2.859999999999998543e+00,1.183797386487154712e+00
2.869999999999998774e+00,1.181667723422586525e+00
2.879999999999998561e+00,1.179563159894228663e+00
2.889999999999998792e+00,1.177483751952646873e+00
2.899999999999998579e+00,1.175429561395837430e+00
2.909999999999998810e+00,1.173400622669166671e+00
2.919999999999998597e+00,1.171396910122750379e+00
2.929999999999998828e+00,1.169418421696010180e+00
2.939999999999998614e+00,1.167465086429024135e+00
2.949999999999998845e+00,1.165536848894046074e+00
2.959999999999998632e+00,1.163633634813864282e+00
2.969999999999998863e+00,1.161755318176087570e+00
2.979999999999998650e+00,1.159901791842358643e+00
2.989999999999998437e+00,1.158072922756669954e+00
2.999999999999998668e+00,1.156268576129832359e+00
